"Language","ISO_code","Phoible_code","Meaning","Form","Trill","Dataset","Latitude","Longitude","Family","Branch","Area","Continent","Rough.M","rough","R_type","r","l","revision","Form_norm","Latitude_fixed","Longitude_fixed"
"Chatino (Zacatepec variety)","ctp","ctp","rough","čeʔ","no","CLICS",16.08,-97.3069,"Otomanguean","Zapotecan","Mesoamerica","C America",6.2,TRUE,"no trill",FALSE,FALSE,"other","čeʔ",16.08,-97.3069
"Karok","kyh","kyh","rough","kúkuh","no","CLICS",41.8228,-123.315,"Karok",NA,"California","W N America",6.2,TRUE,"no trill",FALSE,FALSE,"other","kúkuh",41.8228,-123.315
"Seri","sei","sei","rough","-i'nǣšx","no","CLICS",28.9877,-112.384,"Seri",NA,"Mesoamerica","C America",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","-i'nǣšx",28.9877,-112.384
"Seri","sei","sei","rough","-i'pākaɬk","no","CLICS",28.9877,-112.384,"Seri",NA,"Mesoamerica","C America",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","-i'pākaɬk",28.9877,-112.384
"Maori","mri","mri","rough","tara-tara","no","CLICS",-38.2881,176.541,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,"no trill",TRUE,FALSE,"other","tara-tara",-38.2881,176.541
"Rapa Nui","rap","rap","rough","raʔa-raʔa","no","CLICS",-27.113,-109.342,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,NA,TRUE,FALSE,"other","raʔa-raʔa",-27.113,-109.342
"Rapa Nui","rap","rap","rough","ra-raʔa","no","CLICS",-27.113,-109.342,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,NA,TRUE,FALSE,"other","ra-raʔa",-27.113,-109.342
"Rapa Nui","rap","rap","rough","makiri","no","CLICS",-27.113,-109.342,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,NA,TRUE,FALSE,"other","makiri",-27.113,-109.342
"Tongan","ton","ton","rough","petepete","no","CLICS",-21.17,-175.25,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,"no trill",FALSE,FALSE,"other","petepete",-21.17,-175.25
"Tuamotuan","pmt","pmt","rough","heo","no","CLICS",-16.17259,-146.321755,"Austronesian","Malayo-Polynesian","Oceania","NG and Oceania",6.2,TRUE,NA,FALSE,FALSE,"trilled","heo",-16.17259,-146.321755
"Muisca","chb","chb","rough","a-sik-ɨn maɣe","no","CLICS",6.24999,-74.1666,"Chibchan",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","a-sik-ɨn maɣe",6.24999,-74.1666
"Páez","pbb","pbb","rough","šik","no","CLICS",2.61516,-76.31254,"Paesan",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","šik",2.61516,-76.31252
"Cayapa","cbi","cbi","rough","'bus'naʔ'c̷ulu","no","CLICS",0.71489,-79.0508,"Barbacoan",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other","'bus'naʔ'c̷ulu",0.71489,-79.0508
"Cayapa","cbi","cbi","rough","'bui'-'hele","no","CLICS",0.71489,-79.0508,"Barbacoan",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other","'bui'-'hele",0.71489,-79.0508
"Embera","emp","emp","rough","ɨ'gɨa","no","CLICS",7.12761,-77.574,"Chocoan",NA,"Andean","S America",6.2,TRUE,"mixed with trill",FALSE,FALSE,"OUT","ɨ'gɨa",7.12761,-77.574
"Epena","sja","sja","rough","ɨ'kʰɨa","no","CLICS",4.25877,-77.3566,"Chocoan",NA,"Andean","S America",6.2,TRUE,"mixed with trill",FALSE,FALSE,"OUT","ɨ'khɨa",4.25877,-77.3566
"Yuwana","yau","yau","rough","huluwaka","no","CLICS",5.63879,-65.4267,"Hoti",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"OUT","huluwaka",5.63879,-65.4267
"Yaruro","yae","yae","rough","i gaipa","no","CLICS",7.10677,-67.5996,"Yaruro",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","i gaipa",7.10677,-67.5996
"Yanomámi","wca","wca","rough","rõki","no","CLICS",2.48999,-62.8522,"Yanomaman",NA,"NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","rõki",2.48999,-62.8522
"Yanomámi","wca","wca","rough","namo","no","CLICS",2.48999,-62.8522,"Yanomaman",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","namo",2.48999,-62.8522
"Cofán","con","con","rough","c̷ʰac̷ʰac̷ʰi","no","CLICS",0.276675,-77.0643,"Cofán",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","c̷hac̷hac̷hi",0.276675,-77.0643
"Cofán","con","con","rough","c̷ʰac̷ʰariʔkʰo","no","CLICS",0.276675,-77.0643,"Cofán",NA,"Andean","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","c̷hac̷hariʔkho",0.276675,-77.0643
"Tuyuca","tue","tue","rough","-bubiro","no","CLICS",0.39441,-70.043515,"Tucanoan",NA,"NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","-bubiro",0.39441,-70.043515
"Aguaruna","agr","agr","rough","šuham","no","CLICS",-5.30044,-77.9218,"Jivaroan",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","šuham",-5.30044,-77.9218
"Yagua","yad","yad","rough","wariwyunu-","no","CLICS",-3.42913,-72.2186,"Yaguan",NA,"NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","wariwyunu-",-3.42913,-72.2186
"Goajiro","guc","guc","rough","yaľa-yaľa-sɨ","yes","CLICS",11.395566,-72.199791,"Arawakan","Caribbean","NE South America","S America",6.2,TRUE,"mixed with trill",FALSE,TRUE,"OUT","yaľa-yaľa-sɨ",11.395566,-72.199791
"Ignaciano","ign","ign","rough","'sesuki","no","CLICS",-15.1188,-65.3993,"Arawakan","Bolivian","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","'sesuki",-15.1188,-65.3993
"Ignaciano","ign","ign","rough","'sesume","no","CLICS",-15.1188,-65.3993,"Arawakan","Bolivian","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","'sesume",-15.1188,-65.3993
"Trinitario","trn","trn","rough","-reru","no","CLICS",-15.3331,-65.4096,"Arawakan","Bolivian","NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","-reru",-15.3331,-65.4096
"Wapishana","wap","wap","rough","kʰaduraiẓaˀba-ʔu","no","CLICS",2.58744,-59.8021,"Arawakan",NA,"NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","khaduraiẓaˀba-ʔu",2.58744,-59.8021
"Waurá","wau","wau","rough","kapic̷uka","no","CLICS",-13.296,-53.6971,"Arawakan","Xingu (S. Brasilian)","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","kapic̷uka",-13.296,-53.6971
"Yavitero","yvt","yvt","rough","gaľu-hi","no","CLICS",2.924844,-67.438886,"Arawakan","North Amazonian","NE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other","gaľu-hi",2.924844,-67.438886
"Aymara","ayr","ayr","rough","čʰankʰa","no","CLICS",-17,-68.5,"Aymaran",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","čhankha",-17,-68.5
"Chipaya","cap","cap","rough","č̣ʰax̣ta","no","CLICS",-18.73951,-67.89633,"Chipaya",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","č̣hax̣ta",-18.73951,-67.89633
"Mosetén","cas","cas","rough","šek'tač","no","CLICS",-14.64448,-67.83756,"Mosetén",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"trilled","šek'tač",-14.64448,-67.83756
"Mosetén","cas","cas","rough","šek'tæs","no","CLICS",-14.64448,-67.83756,"Mosetén",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"trilled","šek'tæs",-14.64448,-67.83756
"Cavineña","cav","cav","rough","c̷eke-da","no","CLICS",-13.3544,-66.6277,"Pano-Tacanan","Tacanan","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","c̷eke-da",-13.3544,-66.6277
"Ese Ejja","ese","ese","rough","-šaʔa","no","CLICS",-11.7268,-67.515,"Pano-Tacanan","Tacanan","NE South America","S America",6.2,TRUE,"no rhotic",FALSE,FALSE,"OUT","-šaʔa",-11.7268,-67.515
"Tacana","tna","tna","rough","ď̶ebo-da","no","CLICS",-13.39249,-68.04056,"Pano-Tacanan","Tacanan","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","ď̶ebo-da",-13.39249,-68.04056
"Tacana","tna","tna","rough","ď̶aka-ď̶aka","no","CLICS",-13.39249,-68.04056,"Pano-Tacanan","Tacanan","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","ď̶aka-ď̶aka",-13.39249,-68.04056
"Tacana","tna","tna","rough","ď̶eoda","no","CLICS",-13.39249,-68.04056,"Pano-Tacanan","Tacanan","NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","ď̶eoda",-13.39249,-68.04056
"Itonama","ito","ito","rough","kˀapuluʔna","no","CLICS",-12.80431,-64.35748,"Itonama",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other","kˀapuluʔna",-12.80431,-64.35748
"Movima","mzp","mzp","rough","ča-puh-ni","no","CLICS",-13.8115,-65.6348,"Movima",NA,"NE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","ča-puh-ni",-13.8115,-65.6348
"Aché","guq","guq","rough","kuru","no","CLICS",-25.5865,-56.4697,"Tupian","Tupi-Guarani","SE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","kuru",-25.5865,-56.4697
"Chiriguano","gui","gui","rough","haiᵐbe","no","CLICS",-20.42,-63.37,"Tupian","Tupi-Guarani","SE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","haimbe",-20.42,-63.37
"Sirionó","srq","srq","rough","eraašɨ̃","no","CLICS",-15.5298,-63.9688,"Tupian","Tupi-Guarani","NE South America","S America",6.2,TRUE,"no trill",TRUE,FALSE,"other","eraašɨ̃",-15.5298,-63.9688
"Wayampi","oym","oym","rough","kalala","no","CLICS",1.73817,-52.6887,"Tupian","Tupi-Guarani","NE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"OUT","kalala",1.73817,-52.6887
"Kaingáng","kgp","kgp","rough","kaΦãy","no","CLICS",-27.7671,-52.5394,"Macro-Ge","Ge","SE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","kaΦãy",-27.7671,-52.5394
"Ayoreo","ayo","ayo","rough","čoo 'čiki 'čiki","no","CLICS",-19.220055,-60.217495,"Zamucoan",NA,"SE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","čoo 'čiki 'čiki",-19.220055,-60.217495
"Mocoví","moc","moc","rough","se n-al-a-ʔtaʔ","no","CLICS",-28.097,-60.4145,"Guaicuruan",NA,"SE South America","S America",6.2,TRUE,"no trill",FALSE,TRUE,"other","se n-al-a-ʔtaʔ",-28.097,-60.4145
"Kunza","kuz","kuz","rough","ckatchacka","no","CLICS",-23,-69,"Atacameño",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"NA_","ckatchacka",-23,-69
"Kunza","kuz","kuz","rough","ca-cha-ca","no","CLICS",-23,-69,"Atacameño",NA,"Andean","S America",6.2,TRUE,"no trill",FALSE,FALSE,"NA_","ca-cha-ca",-23,-69
"Selknam","ona","ona","rough","čou tˀam","no","CLICS",-54,-68.5,"Chon",NA,"SE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"other","čou tˀam",-54,-68.5
"Toba","tob","tob","rough","kesaḳ","no","CLICS",-23.77,-61.96,"Guaicuruan",NA,"SE South America","S America",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","kesaḳ",-23.77,-61.96
"Central Thai","tha","tha","rough","ja:p.2","no","CLICS",14.192,100.671,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"trilled","ja:p.2",14.192,100.671
"Central Thai","tha","tha","rough","khruʔ.2-khraʔ.2 maj.3 riap.3","no","CLICS",14.192,100.671,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"trilled","khruʔ.2-khraʔ.2 maj.3 riap.3",14.192,100.671
"Thai","tha","tha","rough","ja:p.8","no","CLICS",6.85668,99.7031,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","ja:p.8",14.19,100.67
"Thai","tha","tha","rough","ta.5 luk.5","no","CLICS",6.85668,99.7031,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,TRUE,"OUT","ta.5 luk.5",14.19,100.67
"Southern Kam","doc; kmc",NA,"rough","mut.323","no","CLICS",25.8874,109.222,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","mut.323",25.8874,109.222
"Southern Kam","doc; kmc",NA,"rough","qe.212 ljân.55","no","CLICS",25.8874,109.222,"Tai-Kadai",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,TRUE,"OUT","qe.212 ljân.55",25.8874,109.222
"Ingush","inh","inh","rough","oxca","no","CLICS",43.11,45.03,"Nakh-Daghestanian","Nakh","Greater Mesopotamia","W and SW Eurasia",6.2,TRUE,"no trill",FALSE,FALSE,"trilled","oxca",43.11,45.03
"Tsova-Tush","bbl","bbl","rough","uhāmur","yes","CLICS",42.1806,45.344,"Nakh-Daghestanian","Nakh","Greater Mesopotamia","W and SW Eurasia",6.2,TRUE,"trill",TRUE,FALSE,"other","uhāmur",42.1806,45.344
"Bengali","ben","ben","rough","asamatala","no","CLICS",24,90,"Indo-European","Indo-Iranian","Indic","S/SE Asia",6.2,TRUE,"no trill",FALSE,TRUE,"OUT","asamatala",24,90
"Khasi","kha","kha","rough","sohkhruh-sohkhrâm","yes","CLICS",24.977,91.9998,"Austroasiatic","Northern Mon-Khmer","Indic","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"trilled","sohkhruh-sohkhrâm",24.977,91.9998
"Marathi","mar","mar","rough","kʰarabarit̪","no","CLICS",17.9344,76.6665,"Indo-European","Indo-Iranian","Indic","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"trilled","kharabarit̪",17.9344,76.6665
"Nepali","nep","nep","rough","khasrō","yes","CLICS",27.5947033333,87.6200833333,"Indo-European","Indo-Iranian","Indic","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"OUT","khasrō",28,85
"Punjabi","pnb","pan","rough","rukhā","no","CLICS",30.0948,75.3474,"Indo-European",NA,"Indic","S/SE Asia",6.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","rukhā",30.0948,75.3474
"Punjabi","pnb","pan","rough","khurdarā","no","CLICS",30.0948,75.3474,"Indo-European",NA,"Indic","S/SE Asia",6.2,TRUE,"mixed with trill",TRUE,FALSE,"OUT","khurdarā",30.0948,75.3474
"Tamil","tam","tam","rough","karaṭumūraṭāṉa","no","CLICS",10.520219,78.825989,"Dravidian","South Dravidian","Indic","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"OUT","karaṭumūraṭāṉa",10.5201095,78.8279945
"Telugu","tel","tel","rough","cittu","no","CLICS",16.4529,78.7024,"Dravidian","South Dravidian","Indic","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"OUT","cittu",16.45145,78.7012
"Tibetan","bod","bod","rough","rtsub mo","yes","CLICS",28.3681,90.1872,"Sino-Tibetan","Bodic","Inner Asia","N-C Asia",6.2,TRUE,"trill",TRUE,FALSE,"other","rtsub mo",28.3681,90.1872
"Bulang","blr","blr","rough","sa.31 phuh.51 sa.31 phah.51","yes","CLICS",22.0092,99.7405,"Austroasiatic","Northern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",FALSE,FALSE,"other","sa.31 phuh.51 sa.31 phah.51",22.0092,99.7405
"Bulang","blr","blr","rough","ra.31","yes","CLICS",22.0092,99.7405,"Austroasiatic","Northern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"other","ra.31",22.0092,99.7405
"Bulang","blr","blr","rough","ćək.31 ʔa.31 khliat.51","yes","CLICS",22.0092,99.7405,"Austroasiatic","Northern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",FALSE,TRUE,"other","ćək.31 ʔa.31 khliat.51",22.0092,99.7405
"Bulang","blr","blr","rough","ći.33 ru.31 rut.51","yes","CLICS",22.0092,99.7405,"Austroasiatic","Northern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"other","ći.33 ru.31 rut.51",22.0092,99.7405
"Wa","wbm","wbm","rough","rɛʔ.B","yes","CLICS",23.1024,99.108,"Austroasiatic",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"other","rɛʔ.b",23.1024,99.108
"Mlabri","mra","mra","rough","tra pum tra pɔm","yes","CLICS",18.5533,101.163,"Austroasiatic","Northern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,NA,TRUE,FALSE,"trilled","tra pum tra pɔm",18.5533,101.163
"Ahlao Th","thm","thm","rough","ʔɣ̆nʔ.B zonʔ.B","no","CLICS",17.7655,104.229,"Austroasiatic",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"ERROR","ʔɣ̆nʔ.b zonʔ.b",17.7655,104.229
"Nyakur","cbn","cbn","rough","jrɔ:č","no","CLICS",15.8909,101.515,"Austroasiatic","Southern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"NA_","jrɔ:č",15.8909,101.515
"Samre","sxm","sxm","rough","ja:p.C","no","CLICS",12.243,103.139,"Austroasiatic",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"other","ja:p.c",12.243,103.139
"Chong","cog","cog","rough","ja:p.A","yes","CLICS",12.5218,102.514,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",FALSE,FALSE,"trilled","ja:p.a",12.5218,102.514
"Surin Khmer","khm","khm","rough","kkrɨh","no","CLICS",12.5,105,"Austroasiatic","Eastern Mon-Khmer","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"trilled","kkrɨh",12.5,105
"Romagnol-std","rgn",NA,"smooth","léss","yes","CLICS",44.2349,11.7189,"Indo-European",NA,"Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","léss",44.2349,11.7189
"Angami Kohima","njm","njm","smooth","kemeju","no","CLICS",25.55,94.1333,"Sino-Tibetan","Angami-Pochuri Group","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"trilled","kemeju",25.55,94.1333
"Dimasa","dis",NA,"smooth","phlam-phlam","yes","CLICS",25.42,93.18,"Sino-Tibetan","Brahmaputran (Sal)","Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","phlam-phlam",25.42,93.18
"Jingpho","kac","kac","smooth","ra","no","CLICS",25.461826,97.329866,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",TRUE,FALSE,"NA_","ra",25.46,97.33
"Jingpho","kac","kac","smooth","pri","no","CLICS",25.461826,97.329866,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",TRUE,FALSE,"NA_","pri",25.46,97.33
"Lotha","njh","njh","smooth","phyephyeto","yes","CLICS",26.1,94.2667,"Sino-Tibetan","Brahmaputran (Sal)","Southeast Asia","S/SE Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled","phyephyeto",26.1,94.2667
"Lotha","njh","njh","smooth","myana","yes","CLICS",26.1,94.2667,"Sino-Tibetan","Brahmaputran (Sal)","Southeast Asia","S/SE Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled","myana",26.1,94.2667
"Lushai","lus","lus","smooth","dam","no","CLICS",22.60535,92.629457,"Sino-Tibetan","Kukish (Mizo-Kuki-Chin)","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other","dam",22.60535,92.629457
"Lushai","lus","lus","smooth","zal","no","CLICS",22.60535,92.629457,"Sino-Tibetan","Kukish (Mizo-Kuki-Chin)","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,TRUE,"other","zal",22.60535,92.629457
"Maring","mbw",NA,"smooth","ana","yes","CLICS",24.05,94.0333,"Chimbu-Wahgi","Jimi","Interior New Guinea","NG and Oceania",-6.9,FALSE,"trill",FALSE,FALSE,"ERROR","ana",24.05,94.0333
"Manipuri","mni","mni","smooth","nalba","yes","CLICS",24.44,93.34,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",-6.9,FALSE,"trill",FALSE,TRUE,"OUT","nalba",24.44,93.34
"Mikir","mjw","mjw","smooth","nei","yes","CLICS",25.735084,93.050494,"Sino-Tibetan",NA,"Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,FALSE,"trilled","nei",25.735084,93.050494
"Mikir","mjw","mjw","smooth","peklam","yes","CLICS",25.735084,93.050494,"Sino-Tibetan",NA,"Indic","S/SE Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","peklam",25.735084,93.050494
"Sangtam","nsa",NA,"smooth","se'se'","no","CLICS",25.0667,94.8667,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",FALSE,FALSE,"other","se'se'",25.0667,94.8667
"Tangsa (Yogli)","nst","nst","smooth","küra","no","CLICS",27.5,96.33,"Sino-Tibetan","Brahmaputran (Sal)","Southeast Asia","S/SE Asia",-6.9,FALSE,"no trill",TRUE,FALSE,"trilled","küra",27.5,96.33
"Angami Kohima","njm","njm","rough","kemehie","no","CLICS",25.55,94.1333,"Sino-Tibetan","Angami-Pochuri Group","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"trilled","kemehie",25.55,94.1333
"Dimasa","dis",NA,"rough","baraba","yes","CLICS",25.42,93.18,"Sino-Tibetan","Brahmaputran (Sal)","Indic","S/SE Asia",6.2,TRUE,"trill",TRUE,FALSE,"trilled","baraba",25.42,93.18
"Jingpho","kac","kac","rough","nra","no","CLICS",25.461826,97.329866,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"NA_","nra",25.46,97.33
"Jingpho","kac","kac","rough","laja","no","CLICS",25.461826,97.329866,"Sino-Tibetan","Nungish","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,TRUE,"NA_","laja",25.46,97.33
"Lushai","lus","lus","rough","buan","no","CLICS",22.60535,92.629457,"Sino-Tibetan","Kukish (Mizo-Kuki-Chin)","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"other","buan",22.60535,92.629457
"Lushai","lus","lus","rough","buk","no","CLICS",22.60535,92.629457,"Sino-Tibetan","Kukish (Mizo-Kuki-Chin)","Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",FALSE,FALSE,"other","buk",22.60535,92.629457
"Mao","nbi","nbi","rough","kotho","yes","CLICS",25.4667,94.1167,"Sino-Tibetan","Angami-Pochuri Group","Southeast Asia","S/SE Asia",6.2,TRUE,"trill",FALSE,FALSE,"trilled","kotho",25.4667,94.1167
"Manipuri","mni","mni","rough","nandaba","yes","CLICS",24.44,93.34,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"trill",FALSE,FALSE,"OUT","nandaba",24.44,93.34
"Mikir","mjw","mjw","rough","kindeng","yes","CLICS",25.735084,93.050494,"Sino-Tibetan",NA,"Indic","S/SE Asia",6.2,TRUE,"trill",FALSE,FALSE,"trilled","kindeng",25.735084,93.050494
"Sangtam","nsa",NA,"rough","yongkoyongru","no","CLICS",25.0667,94.8667,"Sino-Tibetan",NA,"Southeast Asia","S/SE Asia",6.2,TRUE,"no trill",TRUE,FALSE,"other","yongkoyongru",25.0667,94.8667
"North Karelian","krl",NA,"smooth","siliɛ","yes","CLICS",65.17,30.87,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","siliɛ",65.17,30.87
"Veps","vep",NA,"smooth","silɛd","yes","CLICS",60.34,34.79,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","silɛd",60.34,34.79
"Livonian","liv",NA,"smooth","siˀldzi","yes","CLICS",57.57,22.03,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","siˀldzi",57.57,22.03
"Southern Sami","sma","sma","smooth","ɲalhkɛdihks","yes","CLICS",64.25,12.6,"Uralic","Finno-Ugric","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","ɲalhkɛdihks",64.25,12.6
"Lule Sami","smj",NA,"smooth","njɑlkɑs","yes","CLICS",67.28,17.81,"Uralic","Finno-Ugric","Europe","W and SW Eurasia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","njɑlkɑs",67.28,17.81
"Inari Sami","smn",NA,"smooth","ʃoːlːɐd","yes","CLICS",69.42,27.87,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","ʃoːlːɐd",69.42,27.87
"Inari Sami","smn",NA,"smooth","ʃolbɐd","yes","CLICS",69.42,27.87,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","ʃolbɐd",69.42,27.87
"Skolt Sami","sms",NA,"smooth","laːtːʲɛs","yes","CLICS",68.83,29.72,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","laːtːjɛs",68.83,29.72
"Kildin Sami","sjd",NA,"smooth","laːtʲeɕ","yes","CLICS",68.22,35.83,"Uralic","Finno-Ugric","Inner Asia","N-C Asia",-6.9,FALSE,"trill",FALSE,TRUE,"trilled","laːtjeɕ",68.22,35.83
