Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l,revision,Form_norm,Latitude_fixed,Longitude_fixed,CleanForm,CleanFormLength,CleanFormNorm,CleanFormNormLength
Khaling,klr,NA,rough,ma-solāemim,yes,CLICS,27.3912,87.5053,Sino-Tibetan,Kiranti,Indic,S/SE Asia,6.2000,True,trill,False,True,NA_,ma-solāemim,27.3912,87.5053,masolāemim,10,masolāemim,10
Magar,mgp,NA,rough,us-ke,no,CLICS,28.8300,83.5900,Sino-Tibetan,Remnant Himalayish,Indic,S/SE Asia,6.2000,True,no trill,False,False,other,us-ke,28.8300,83.5900,uske,4,uske,4
Nepali,nep,nep,rough,khasro,yes,CLICS,28.0000,85.0000,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.2000,True,no trill,True,False,OUT,khasro,28.0000,85.0000,khasro,6,khasro,6
Sunwar,suz,NA,rough,mā_silsil,yes,CLICS,27.5201,86.2476,Sino-Tibetan,Kiranti,Indic,S/SE Asia,6.2000,True,trill,False,True,other,mā_silsil,27.5201,86.2476,māsilsil,8,māsilsil,8
Tamang (Sahu),taj,taj,rough,'phoppa,yes,CLICS,28.0239,85.0563,Sino-Tibetan,Bodic,Indic,S/SE Asia,6.2000,True,trill,False,False,other,'phoppa,28.0239,85.0563,'phopa,6,'phopa,6
Bambara,bam,bam,smooth,nùgú,no,CLICS,14.5300,-4.1000,Mande,West Mande,African Savannah,Africa,-6.9000,False,no trill,False,False,other,nùgú,14.5300,-4.1000,nùgú,4,nùgú,4
Bangime,dba,NA,smooth,mérú_mérù,no,CLICS,14.8000,-3.7600,Bangime,NA,African Savannah,Africa,-6.9000,False,no trill,True,False,other,mérú_mérù,14.8000,-3.7600,mérúmérù,8,mérúmérù,8
Bunoge,dgb,NA,smooth,bòràllà-gà,no,CLICS,14.6500,-3.7900,Dogon,NA,African Savannah,Africa,-6.9000,False,no trill,True,True,other,bòràllà-gà,14.6500,-3.7900,bòràlàgà,8,bòràlàgà,8
Fulfulde,ffm,ffm,smooth,haasaa-de,yes,CLICS,14.8000,-3.8400,North Atlantic,NA,African Savannah,Africa,-6.9000,False,trill,False,False,trilled,haasaa-de,14.8000,-3.8400,hasade,6,hasade,6
Jamsay,djm,djm,smooth,ònùrⁿú,yes,CLICS,14.6400,-3.1000,Dogon,NA,African Savannah,Africa,-6.9000,False,trill,True,False,OUT,ònùrnú,14.6400,-3.1000,ònùrú,5,ònùrnú,6
Tebul_Ure,dtu,NA,smooth,ɔ́rⁿɔ́nɛ̀:,yes,CLICS,14.6900,-3.1100,Dogon,NA,African Savannah,Africa,-6.9000,False,trill,True,False,NA_,ɔ́rnɔ́nɛ̀:,14.6900,-3.1100,ɔ́rɔ́nɛ̀,5,ɔ́rnɔ́nɛ̀,6
Togo_Kan,dtm,NA,smooth,ɔ̀rⁿɔ́nɔ́nɔ́,no,CLICS,14.1600,-3.3800,Dogon,NA,African Savannah,Africa,-6.9000,False,no trill,True,False,other,ɔ̀rnɔ́nɔ́nɔ́,14.1600,-3.3800,ɔ̀rɔ́nɔ́nɔ́,7,ɔ̀rnɔ́nɔ́nɔ́,8
Tommo_So,dto,NA,smooth,ɔ̀rɔ̌y,no,CLICS,14.6700,-3.5100,Dogon,NA,African Savannah,Africa,-6.9000,False,no trill,True,False,other,ɔ̀rɔ̌y,14.6700,-3.5100,ɔ̀rɔ̌y,4,ɔ̀rɔ̌y,4
Bangime,dba,NA,rough,sɔ̀ɡɔ́y-bɛ̀,no,CLICS,14.8000,-3.7600,Bangime,NA,African Savannah,Africa,6.2000,True,no trill,False,False,other,sɔ̀ɡɔ́y-bɛ̀,14.8000,-3.7600,sɔ̀ɡɔ́ybɛ̀,7,sɔ̀ɡɔ́ybɛ̀,7
Fulfulde,ffm,ffm,rough,ɲaadee-de,yes,CLICS,14.8000,-3.8400,North Atlantic,NA,African Savannah,Africa,6.2000,True,trill,False,False,trilled,ɲaadee-de,14.8000,-3.8400,ɲadede,6,ɲadede,6
Jamsay,djm,djm,rough,kùɲú,yes,CLICS,14.6400,-3.1000,Dogon,NA,African Savannah,Africa,6.2000,True,trill,False,False,OUT,kùɲú,14.6400,-3.1000,kùɲú,4,kùɲú,4
Togo_Kan,dtm,NA,rough,kágájú,no,CLICS,14.1600,-3.3800,Dogon,NA,African Savannah,Africa,6.2000,True,no trill,False,False,other,kágájú,14.1600,-3.3800,kágájú,6,kágájú,6
Tommo_So,dto,NA,rough,yágárú,no,CLICS,14.6700,-3.5100,Dogon,NA,African Savannah,Africa,6.2000,True,no trill,True,False,other,yágárú,14.6700,-3.5100,yágárú,6,yágárú,6
Songhai_Kiini,khq,khq,rough,kà:s-ǒ:,yes,CLICS,15.2100,-2.7500,Songhai,NA,African Savannah,Africa,6.2000,True,trill,False,False,other,kà:s-ǒ:,15.2100,-2.7500,kàsǒ,4,kàsǒ,4
Kamsá,kbh,kbh,smooth,bi̵ngi̵njána,no,CLICS,1.1454,-76.8931,Camsá,NA,Andean,S America,-6.9000,False,no trill,False,False,other,bi̵ngi̵njána,1.1454,-76.8931,bi̵ngi̵njána,10,bi̵ngi̵njána,10
Achagua,aca,aca,smooth,imíijai,no,CLICS,4.3865,-72.2005,Arawakan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,imíijai,4.3865,-72.2005,imíijai,7,imíijai,7
Achagua,aca,aca,smooth,ituéjii,no,CLICS,4.3865,-72.2005,Arawakan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,ituéjii,4.3865,-72.2005,ituéji,6,ituéji,6
Awa,kwi,kwi,smooth,si̵nam,no,CLICS,1.2165,-78.3401,Barbacoan,NA,Andean,S America,-6.9000,False,no trill,False,False,OUT,si̵nam,1.2165,-78.3401,si̵nam,5,si̵nam,5
Bora,boa,boa,smooth,pʰí̵rɯɯkʰɯ́né,no,CLICS,-2.9147,-68.9093,Boran,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,phí̵rɯɯkhɯ́né,-2.9147,-68.9093,pí̵rɯkɯ́né,8,phí̵rɯkhɯ́né,10
Bora,boa,boa,smooth,mééβane,no,CLICS,-2.9147,-68.9093,Boran,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,mééβane,-2.9147,-68.9093,méβane,6,méβane,6
Bora,boa,boa,smooth,rɯtʰɯ́rɯ́tʰɯ,no,CLICS,-2.9147,-68.9093,Boran,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,rɯthɯ́rɯ́thɯ,-2.9147,-68.9093,rɯtɯ́rɯ́tɯ,8,rɯthɯ́rɯ́thɯ,10
Bora,boa,boa,smooth,tʰɯ́ʔtʰɯ́ríβatʰɯ́ne,no,CLICS,-2.9147,-68.9093,Boran,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,thɯ́ʔthɯ́ríβathɯ́ne,-2.9147,-68.9093,tɯ́ʔtɯ́ríβatɯ́ne,13,thɯ́ʔthɯ́ríβathɯ́ne,16
Barí,mot,mot,smooth,atrobiʃininə,yes,CLICS,9.0850,-72.9353,Chibchan,NA,NE South America,S America,-6.9000,False,trill,True,False,trilled,atrobiʃininə,9.0850,-72.9353,atrobiʃininə,12,atrobiʃininə,12
Bará,bao,bao,smooth,hipí,no,CLICS,0.3042,-70.1644,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,hipí,0.3042,-70.1644,hipí,4,hipí,4
Guahibo,guh,guh,smooth,ahué,yes,CLICS,5.8174,-68.9839,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,ahué,5.8174,-68.9839,ahué,4,ahué,4
Guahibo,guh,guh,smooth,kónihai,yes,CLICS,5.8174,-68.9839,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,kónihai,5.8174,-68.9839,kónihai,7,kónihai,7
Guahibo,guh,guh,smooth,hapína,yes,CLICS,5.8174,-68.9839,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,hapína,5.8174,-68.9839,hapína,6,hapína,6
Guahibo,guh,guh,smooth,huehnéka,yes,CLICS,5.8174,-68.9839,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,huehnéka,5.8174,-68.9839,huehnéka,8,huehnéka,8
Barasana,bsn,bsn,smooth,gosí,no,CLICS,0.0219,-70.8080,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,gosí,0.0219,-70.8080,gosí,4,gosí,4
Guambiano,gum,gum,smooth,mil,no,CLICS,2.5585,-76.5820,Barbacoan,NA,Andean,S America,-6.9000,False,no trill,False,True,other,mil,2.5585,-76.5820,mil,3,mil,3
Macuna,myy,myy,smooth,gosi,no,CLICS,-0.1446,-70.0749,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,gosi,-0.1446,-70.0749,gosi,4,gosi,4
Chimila,cbg,cbg,smooth,píiroʔ,no,CLICS,10.1902,-74.2559,Chibchan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,píiroʔ,10.1902,-74.2559,píiroʔ,6,píiroʔ,6
Guayabero,guo,guo,smooth,hahóek,no,CLICS,2.8969,-71.8440,Guahiboan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,hahóek,2.8969,-71.8440,hahóek,6,hahóek,6
Carapana,cbc,cbc,smooth,jãbẽ́rõ,yes,CLICS,0.0617,-69.6465,Tucanoan,NA,NE South America,S America,-6.9000,False,trill,True,False,other,jãbẽ́rõ,0.0617,-69.6465,jãbẽ́rõ,6,jãbẽ́rõ,6
Carapana,cbc,cbc,smooth,jabé,yes,CLICS,0.0617,-69.6465,Tucanoan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,jabé,0.0617,-69.6465,jabé,4,jabé,4
Curripaco,kpc,kpc,smooth,ketidali,no,CLICS,0.6962,-67.5028,Arawakan,North Amazonian,NE South America,S America,-6.9000,False,no trill,False,True,other,ketidali,0.6962,-67.5028,ketidali,8,ketidali,8
Ika,arh,arh,smooth,ʒən,no,CLICS,10.7018,-73.6363,Chibchan,Chibchan,NE South America,S America,-6.9000,False,no trill,False,False,other,ʒən,10.7018,-73.6363,ʒən,3,ʒən,3
Catío,cto,cto,smooth,kʰaikʰajá,yes,CLICS,7.5272,-76.7476,Chocoan,NA,Andean,S America,-6.9000,False,trill,False,False,OUT,khaikhajá,7.5272,-76.7476,kaikajá,7,khaikhajá,9
Cubeo,cub,cub,smooth,jarídõ,no,CLICS,1.3238,-70.1939,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,jarídõ,1.3238,-70.1939,jarídõ,6,jarídõ,6
Muinane,bmr,bmr,smooth,párʲí̵í̵ki̵no,no,CLICS,-0.8652,-72.4249,Boran,NA,NE South America,S America,-6.9000,False,no trill,True,False,trilled,párjí̵í̵ki̵no,-0.8652,-72.4249,párí̵í̵ki̵no,9,párjí̵í̵ki̵no,10
Muinane,bmr,bmr,smooth,móóβano,no,CLICS,-0.8652,-72.4249,Boran,NA,NE South America,S America,-6.9000,False,no trill,False,False,trilled,móóβano,-0.8652,-72.4249,móβano,6,móβano,6
Muinane,bmr,bmr,smooth,rí̵rí̵kuno,no,CLICS,-0.8652,-72.4249,Boran,NA,NE South America,S America,-6.9000,False,no trill,True,False,trilled,rí̵rí̵kuno,-0.8652,-72.4249,rí̵rí̵kuno,8,rí̵rí̵kuno,8
Inga,inb,inb,smooth,lʲúʧka,no,CLICS,1.0031,-76.8606,Quechuan,NA,Andean,S America,-6.9000,False,no trill,False,True,other,ljúʧka,1.0031,-76.8606,lúʧka,5,ljúʧka,6
Nukak,mbr,mbr,smooth,hĩõ²,no,CLICS,2.6594,-71.4629,Kakua-Nukak,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,hĩõ2,2.6594,-71.4629,hĩõ,3,hĩõ,3
Jitnu,mbn,mbn,smooth,huehuék,no,CLICS,6.3458,-71.2671,Guahiboan,NA,NE South America,S America,-6.9000,False,no trill,False,False,trilled,huehuék,6.3458,-71.2671,huehuék,7,huehuék,7
Koreguaje,coe,coe,smooth,si̵ʔkʰahaʔi,no,CLICS,0.9232,-75.3475,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,si̵ʔkhahaʔi,0.9232,-75.3475,si̵ʔkahaʔi,9,si̵ʔkhahaʔi,10
Páez,pbb,pbb,smooth,laβj,no,CLICS,2.6152,-76.3125,Paesan,NA,NE South America,S America,-6.9000,False,no trill,False,True,OUT,laβj,2.6152,-76.3125,laβj,4,laβj,4
Páez,pbb,pbb,smooth,xʲuʔde,no,CLICS,2.6152,-76.3125,Paesan,NA,NE South America,S America,-6.9000,False,no trill,False,False,OUT,xjuʔde,2.6152,-76.3125,xuʔde,5,xjuʔde,6
Witoto Mi̵ni̵ca,hto,hto,smooth,rɯ́ɯrede,no,CLICS,-1.5454,-73.1107,Witotoan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,rɯ́ɯrede,-1.5454,-73.1107,rɯ́ɯrede,7,rɯ́ɯrede,7
Witoto Ni̵pode,hux,NA,smooth,rɯ́ɯrede,no,CLICS,-2.3449,-70.9559,Witotoan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,rɯ́ɯrede,-2.3449,-70.9559,rɯ́ɯrede,7,rɯ́ɯrede,7
Piratapuyo,pir,pir,smooth,jaʔpi,no,CLICS,0.5071,-69.5032,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,jaʔpi,0.5071,-69.5032,jaʔpi,5,jaʔpi,5
Playero,gob,NA,smooth,binéhai,yes,CLICS,6.9095,-71.0036,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,binéhai,6.9095,-71.0036,binéhai,7,binéhai,7
Playero,gob,NA,smooth,ahúe,yes,CLICS,6.9095,-71.0036,Guahiboan,NA,NE South America,S America,-6.9000,False,trill,False,False,other,ahúe,6.9095,-71.0036,ahúe,4,ahúe,4
Witoto Murui,huu,huu,smooth,rɯhɯrede,no,CLICS,-1.1367,-73.8331,Witotoan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,rɯhɯrede,-1.1367,-73.8331,rɯhɯrede,8,rɯhɯrede,8
Ocaina,oca,oca,smooth,ɸííji,no,CLICS,-2.1590,-72.1422,Witotoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,ɸííji,-2.1590,-72.1422,ɸíji,4,ɸíji,4
Siriano,sri,sri,smooth,sibírí,no,CLICS,0.4365,-70.1840,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,sibírí,0.4365,-70.1840,sibírí,6,sibírí,6
Tatuyo,tav,tav,smooth,jabí,no,CLICS,0.5558,-70.5327,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,jabí,0.5558,-70.5327,jabí,4,jabí,4
Tucano,tuo,tuo,smooth,jaʔpí,no,CLICS,0.5798,-69.5763,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,jaʔpí,0.5798,-69.5763,jaʔpí,5,jaʔpí,5
Tanimuca,tnc,tnc,smooth,oia,no,CLICS,-0.5902,-70.3853,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,oia,-0.5902,-70.3853,oia,3,oia,3
Tunebo Central,tuf,tuf,smooth,tuníra,yes,CLICS,6.8867,-72.0970,Chibchan,NA,NE South America,S America,-6.9000,False,trill,True,False,other,tuníra,6.8867,-72.0970,tuníra,6,tuníra,6
Tariano,tae,tae,smooth,makapiʧʰínha,no,CLICS,0.4402,-68.9042,Arawakan,North Amazonian,NE South America,S America,-6.9000,False,no trill,False,False,other,makapiʧhínha,0.4402,-68.9042,makapiʧínha,11,makapiʧhínha,12
Totoró,ttk,NA,smooth,lisoki̵tan,yes,CLICS,2.5515,-76.6379,Barbacoan,NA,Andean,S America,-6.9000,False,trill,False,True,other,lisoki̵tan,2.5515,-76.6379,lisoki̵tan,9,lisoki̵tan,9
Tuyuca,tue,tue,smooth,sipí,no,CLICS,0.3944,-70.0435,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,sipí,0.3944,-70.0435,sipí,4,sipí,4
Wanano,gvc,gvc,smooth,jaʔpi,no,CLICS,1.0755,-69.5705,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,jaʔpi,1.0755,-69.5705,jaʔpi,5,jaʔpi,5
Yucuna,ycn,ycn,smooth,kapilúni̵,no,CLICS,-0.7608,-71.0033,Arawakan,NA,NE South America,S America,-6.9000,False,no trill,False,True,other,kapilúni̵,-0.7608,-71.0033,kapilúni̵,8,kapilúni̵,8
Yukpa,yup,yup,smooth,eróra,no,CLICS,9.6753,-73.0557,Cariban,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,eróra,9.6753,-73.0557,eróra,5,eróra,5
Yurutí,yui,yui,smooth,sípii,no,CLICS,0.7356,-69.6955,Tucanoan,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,sípii,0.7356,-69.6955,sípi,4,sípi,4
Andi,ani,NA,smooth,harč̄ʼi,yes,CLICS,42.8078,46.2919,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,harč̄ʼi,42.8078,46.2919,harč̄ʼi,6,harč̄ʼi,6
Akhvakh (Northern dialect),akv,NA,smooth,ƛʼabadabe,yes,CLICS,42.4003,46.3037,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,NA_,ƛʼabadabe,42.4003,46.3037,ƛʼabadabe,9,ƛʼabadabe,9
Akhvakh (Northern dialect),akv,NA,smooth,ƛʼedabe,yes,CLICS,42.4003,46.3037,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,NA_,ƛʼedabe,42.4003,46.3037,ƛʼedabe,7,ƛʼedabe,7
Akhvakh (Northern dialect),akv,NA,smooth,cʼʷakadabe,yes,CLICS,42.4003,46.3037,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,NA_,cʼwakadabe,42.4003,46.3037,cʼakadabe,9,cʼwakadabe,10
Karata,kpt,NA,smooth,žeržabob,yes,CLICS,42.6501,46.3151,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,žeržabob,42.6501,46.3151,žeržabob,8,žeržabob,8
Khwarshi (Khwarshi dialect),khv,NA,smooth,gagalu,yes,CLICS,42.2500,46.1700,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,NA_,gagalu,42.2500,46.1700,gagalu,6,gagalu,6
Hinuq,gin,NA,smooth,gagaru,yes,CLICS,42.4502,45.8064,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,gagaru,42.4502,45.8064,gagaru,6,gagaru,6
Chamalal,cji,NA,smooth,šaⁿšub,yes,CLICS,42.5024,45.9950,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,NA_,šanšub,42.5024,45.9950,šašub,5,šanšub,6
Hunzib,huz,NA,smooth,kakalu,yes,CLICS,42.0808,46.1369,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,NA_,kakalu,42.0808,46.1369,kakalu,6,kakalu,6
Lak,lbe,lbe,smooth,sarɣuns̄a,yes,CLICS,42.1328,47.0809,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,sarɣuns̄a,42.1314,47.0804,sarɣuns̄a,8,sarɣuns̄a,8
Dargwa,dar,NA,smooth,ɣalagsi,yes,CLICS,42.4257,47.4388,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,NA_,ɣalagsi,42.4278,47.4394,ɣalagsi,7,ɣalagsi,7
Dargwa,dar,NA,smooth,luʕaˤnsi,yes,CLICS,42.4257,47.4388,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,NA_,luʕaʕnsi,42.4278,47.4394,luʕansi,7,luʕaʕnsi,8
Aghul,agx,NA,smooth,šergʷef,yes,CLICS,41.9242,47.5843,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,šergwef,41.9242,47.5843,šergef,6,šergwef,7
Lezgian,lez,NA,smooth,cʼalcʼam,yes,CLICS,41.5157,47.8951,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,trilled,cʼalcʼam,41.5298,47.9447,cʼalcʼam,8,cʼalcʼam,8
Rutul,rut,rut,smooth,düzdɨ,yes,CLICS,41.6187,47.3244,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,trilled,düzdɨ,41.6187,47.3244,düzdɨ,5,düzdɨ,5
Tabasaran (Southern dialect),tab,NA,smooth,cʼalcʼm,yes,CLICS,41.8300,47.9200,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,NA_,cʼalcʼm,41.8300,47.9200,cʼalcʼm,7,cʼalcʼm,7
Khinalug,kjj,NA,smooth,hamawar,yes,CLICS,41.1801,48.0571,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,trilled,hamawar,41.1801,48.0571,hamawar,7,hamawar,7
Khinalug,kjj,NA,smooth,nikʼäz,yes,CLICS,41.1801,48.0571,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,trilled,nikʼäz,41.1801,48.0571,nikʼäz,6,nikʼäz,6
Tsakhur,tkr,NA,smooth,hamawarɨn,yes,CLICS,41.5916,46.8858,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,hamawarɨn,41.5916,46.8858,hamawarɨn,9,hamawarɨn,9
Kumyk,kum,NA,smooth,tegiš,yes,CLICS,43.0000,47.0000,Turkic,Common Turkic,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,trilled,tegiš,43.0000,47.0000,tegiš,5,tegiš,5
Kumyk,kum,NA,smooth,tüz,yes,CLICS,43.0000,47.0000,Turkic,Common Turkic,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,False,trilled,tüz,43.0000,47.0000,tüz,3,tüz,3
Judeo-Tat,jdt,NA,smooth,šumol,no,CLICS,42.0683,48.2647,Indo-European,NA,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,no trill,False,True,other,šumol,42.0683,48.2647,šumol,5,šumol,5
Chechen,che,che,smooth,šēra,yes,CLICS,43.5000,45.5000,Nakh-Daghestanian,Nakh,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,other,šēra,43.5000,45.5000,šēra,4,šēra,4
Udi,udi,NA,smooth,hamavar,yes,CLICS,40.9000,47.7236,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,True,False,NA_,hamavar,40.9000,47.7236,hamavar,7,hamavar,7
Avar,ava,ava,smooth,cʼʷakarab,no,CLICS,41.7047,46.5580,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,no trill,True,False,NA_,cʼwakarab,41.7024,46.5590,cʼakarab,8,cʼwakarab,9
Erzya Mordvin,myv,myv,smooth,valanʸa,yes,CLICS,52.8548,45.3901,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,NA,False,True,trilled,valanya,52.8548,45.3901,valana,6,valanya,7
Estonian,est,est,smooth,tasane,yes,CLICS,58.5500,25.8200,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,NA,False,False,trilled,tasane,58.5500,25.8200,tasane,6,tasane,6
Finnish,fin,fin,smooth,sileæ,yes,CLICS,64.7628,25.5577,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,sileæ,64.7628,25.5577,sileæ,5,sileæ,5
Khanty,kca,kca,smooth,paylɨ,yes,CLICS,62.4308,66.1218,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,paylɨ,62.4308,66.1218,paylɨ,5,paylɨ,5
Komi,kpv,kpv,smooth,šɩlʸɩd,yes,CLICS,64.0527,54.9460,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,šɩlyɩd,64.0527,54.9460,šɩlɩd,5,šɩlyɩd,6
Komi,kpv,kpv,smooth,molʸɩd,yes,CLICS,64.0527,54.9460,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,molyɩd,64.0527,54.9460,molɩd,5,molyɩd,6
Northern Saami,sme,sma,smooth,livttis,yes,CLICS,68.7250,22.1113,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,livttis,68.7250,22.1113,livtis,6,livtis,6
Mari,mhr,mhr,smooth,'tör̃,no,CLICS,55.8307,48.4050,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,no trill,True,False,other,'tör̃,55.8307,48.4050,'tör̃,4,'tör̃,4
Mari,mhr,mhr,smooth,šə'ma,no,CLICS,55.8307,48.4050,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,no trill,False,False,other,šə'ma,55.8307,48.4050,šə'ma,5,šə'ma,5
Nenets,yrk,yrk,smooth,salmuy,yes,CLICS,66.1775,71.0234,Uralic,Samoyedic,Inner Asia,N-C Asia,-6.9000,False,trill,False,True,trilled,salmuy,66.1775,71.0234,salmuy,6,salmuy,6
Selkup,sel,sel,smooth,nur̃ḳɨlʸ,no,CLICS,59.9409,82.3004,Uralic,Samoyedic,Inner Asia,N-C Asia,-6.9000,False,no trill,True,True,trilled,nur̃ḳɨly,59.9409,82.3004,nur̃ḳɨl,6,nur̃ḳɨly,7
Udmurt,udm,udm,smooth,volʸɩt,yes,CLICS,56.1292,52.6355,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,NA,False,True,trilled,volyɩt,56.1296,52.6377,volɩt,5,volyɩt,6
Udmurt,udm,udm,smooth,čoškɩt,yes,CLICS,56.1292,52.6355,Uralic,Finno-Ugric,Inner Asia,N-C Asia,-6.9000,False,NA,False,False,trilled,čoškɩt,56.1296,52.6377,čoškɩt,6,čoškɩt,6
Bezhta,kap,NA,smooth,kʼakʼalo,yes,CLICS,42.1206,46.0332,Nakh-Daghestanian,Daghestanian,Greater Mesopotamia,W and SW Eurasia,-6.9000,False,trill,False,True,trilled,kʼakʼalo,42.1020,46.0999,kʼakʼalo,8,kʼakʼalo,8
Panare,pbh,pbh,smooth,t-ɨkarin-ke,no,CLICS,6.9504,-65.8483,Cariban,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,t-ɨkarin-ke,6.9504,-65.8483,tɨkarinke,9,tɨkarinke,9
Macushi,mbc,mbc,smooth,erekkuru,no,CLICS,4.3186,-60.2209,Cariban,NA,NE South America,S America,-6.9000,False,no trill,True,False,other,erekkuru,4.3186,-60.2209,erekuru,7,erekuru,7
De'kwana,mch,mch,smooth,tɨwansuʔde,no,CLICS,4.7070,-64.3877,Cariban,NA,NE South America,S America,-6.9000,False,no trill,False,False,other,tɨwansuʔde,4.7070,-64.3877,tɨwansuʔde,10,tɨwansuʔde,10
